"lat","lng","name","SchoolNameEng","district","schoolNet","SchoolAddressChi","StudentGenderChi","FinanceTypeChi","TelephoneNumber","id","layer","qualification","forms_submitDate","forms_submitDate_status","applicationDate","applicationDate_status","documentsExpected","interviewDate","interviewDate_status","interviewContent","interviewTips","updatedColumnName","updateDate","signature","region"
"22.2810524","114.1731035","The Teppanroom","KOWLOON TONG SCHOOL (PRIMARY SECTION)","灣仔區","/","灣仔港灣道1君悅酒店閣樓 (鹿悅日本餐廳內)","男女","酒店","B類餐廳","139","base","日本菜/鐵板燒/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","香港島"
"22.2748005227965","114.178255498409","The Crown","KOWLOON TONG SCHOOL (PRIMARY SECTION)","灣仔區","/","灣仔皇后大道東373號英皇駿景酒店25樓","男女","酒店","D類餐廳","140","base","多國菜/酒/酒吧/酒店餐廳/名人店","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","香港島"
"22.278358","114.171173","Delaney's Wanchai","KOWLOON TONG SCHOOL (PRIMARY SECTION)","灣仔區","/","灣仔駱克道57-73號華美粵海酒店地庫","男女","酒店","C類餐廳","141","base","多國菜/素食/薄餅/酒吧/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","香港島"
"22.277879","114.170089","皇悅33西餐廳 Cafe 33 on Hennessy","KOWLOON TONG SCHOOL (PRIMARY SECTION)","灣仔區","/","灣仔軒尼詩道33號灣仔皇悅酒店地下1層","男女","酒店","B類餐廳","142","base","西式/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","香港島"
"22.2748068","114.1733125","Skybar","KOWLOON TONG SCHOOL (PRIMARY SECTION)","灣仔區","/","灣仔皇后大道東246號港島英迪格酒店29樓","男女","酒店","B類餐廳","143","base","西式/酒吧/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","香港島"
"22.2747831","114.1732827","indicolite RESTAURANT","KOWLOON TONG SCHOOL (PRIMARY SECTION)","灣仔區","/","灣仔皇后大道東246號港島英迪格酒店2樓","男女","酒店","B類餐廳","144","base","多國菜/酒/海鮮/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","香港島"
"22.2788428","114.1721938","六國酒店大堂酒廊 Lobby Lounge","KOWLOON TONG SCHOOL (PRIMARY SECTION)","灣仔區","/","灣仔告士打道72號六國酒店地下","男女","酒店","B類餐廳","145","base","西式/酒吧/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","香港島"
"22.2787815","114.1762102","AK's Bar + Lounge","KOWLOON TONG SCHOOL (PRIMARY SECTION)","灣仔區","/","灣仔謝斐道238號香港諾富特世紀酒店1樓與大堂之間","男女","酒店","B類餐廳","146","base","西式/酒吧/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","香港島"
"22.2810524","114.1731035","宴會大禮堂 Grand Ballroom","KOWLOON TONG SCHOOL (PRIMARY SECTION)","灣仔區","/","灣仔港灣道1號君悅酒店大堂","男女","酒店","B類餐廳","147","base","西式/酒店餐廳/咪嘥嘢食店/無翅餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","香港島"
"22.2747302896404","114.1784361998","The Nooch Bar","KOWLOON TONG SCHOOL (PRIMARY SECTION)","灣仔區","/","灣仔皇后大道東375-377號香港麗悅酒店地下","男女","酒店","B類餐廳","148","base","西式/多國菜/串燒/酒吧/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","香港島"
"22.274547","114.178926","3T酒吧 3T Bar","KOWLOON TONG SCHOOL (PRIMARY SECTION)","灣仔區","/","灣仔皇后大道東387-397號麗都酒店大堂","男女","酒店","B類餐廳","149","base","西式/酒吧/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","香港島"
"22.2814001","114.1726631","The Waterfall Bar","KOWLOON TONG SCHOOL (PRIMARY SECTION)","灣仔區","/","灣仔港灣道1號君悅酒店11樓","男女","酒店","B類餐廳","150","base","西式/酒/酒吧/酒店餐廳/無翅餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","香港島"
"22.274820379221","114.17841643095","Breeze","KOWLOON TONG SCHOOL (PRIMARY SECTION)","灣仔區","/","灣仔皇后大道東375-377號麗悅酒店5樓","男女","酒店","B類餐廳","151","base","西式/酒吧/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","香港島"
"22.286014","114.216214","FEAST (Food By EAST)","KOWLOON TONG SCHOOL (PRIMARY SECTION)","東區","/","太古太古城太古城道29號東隅1樓","男女","酒店","C類餐廳","152","base","多國菜/自助餐/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","香港島"
"22.2860064","114.2160626","Sugar","KOWLOON TONG SCHOOL (PRIMARY SECTION)","東區","/","太古太古城太古城道29號東隅32樓","男女","酒店","D類餐廳","153","base","多國菜/酒/串燒/酒吧/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","香港島"
"22.2860262548334","114.215995544775","Domain","KOWLOON TONG SCHOOL (PRIMARY SECTION)","東區","/","太古太古城道29號東隅1樓","男女","酒店","C類餐廳","154","base","西式/三文治/西式糕點//咖啡店/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","香港島"
"22.2833509348349","114.192830622196","Corner 18","KOWLOON TONG SCHOOL (PRIMARY SECTION)","東區","/","天后英皇道18號銅鑼灣如心酒店1樓","男女","酒店","B類餐廳","155","base","多國菜/自助餐/酒店餐廳/少鹽少糖食店","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","香港島"
"22.2832644","114.192838","阿翁小館 Ah Yung Kitchen","KOWLOON TONG SCHOOL (PRIMARY SECTION)","東區","/","天后英皇道18號銅鑼灣如心酒店地庫","男女","酒店","C類餐廳","156","base","粵菜/(廣東)/點心/中菜館/酒店餐廳/咪嘥嘢食店/少鹽少糖食店","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","香港島"
"22.283244","114.192848","銅鑼灣如心酒店39樓天際宴會廳 Nina Hotel Causeway Bay The Penthouse Function Room","KOWLOON TONG SCHOOL (PRIMARY SECTION)","東區","/","天后英皇道18號銅鑼灣如心酒店39樓","男女","酒店","B類餐廳","157","base","多國菜/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","香港島"
"22.281292","114.192157","Vic's 酒廊 Vic's Pub","KOWLOON TONG SCHOOL (PRIMARY SECTION)","東區","/","天后銅鑼灣道148號香港銅鑼灣維景酒店1樓","男女","酒店","B類餐廳","158","base","西式/酒吧/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","香港島"
"22.2851900117437","114.192098379135","皇悅廚房 Empire’s Kitchen","KOWLOON TONG SCHOOL (PRIMARY SECTION)","東區","/","天后永興街8號銅鑼灣皇悅酒店1樓","男女","酒店","B類餐廳","159","base","多國菜/自助餐/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","香港島"
"22.283244","114.192848","銅鑼灣如心酒店40樓天際會議廳 Nina Hotel Causeway Bay The Penthouse Meeting Room","KOWLOON TONG SCHOOL (PRIMARY SECTION)","東區","/","天后英皇道18號銅鑼灣如心酒店40樓","男女","酒店","B類餐廳","160","base","多國菜/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","香港島"
"22.248056","114.1754829","海灣餐廳及海灣咖啡室 Marina Kitchen and Marina Cafe","KOWLOON TONG SCHOOL (PRIMARY SECTION)","南區","/","黃竹坑黃竹坑道180號香港海洋公園萬豪酒店海灣地下","男女","酒店","C類餐廳","161","base","西式/自助餐/酒店餐廳/無翅餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","香港島"
"22.2477592","114.1627462","Arca Society","KOWLOON TONG SCHOOL (PRIMARY SECTION)","南區","/","黃竹坑香葉道43號雅格酒店3樓","男女","酒店","B類餐廳","162","base","多國菜/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","香港島"
"22.249579","114.1690321","Above","KOWLOON TONG SCHOOL (PRIMARY SECTION)","南區","/","黃竹坑黃竹坑道64號Ovolo南岸23-24樓","男女","酒店","B類餐廳","163","base","西式/酒吧/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","香港島"
"22.3284056545658","114.190458208323","蟹仙海鮮蒸氣鍋 (龍崗道) Crab Fairy (Lung Kong Road)","KOWLOON TONG SCHOOL (PRIMARY SECTION)","九龍城區","/","九龍城龍崗道2-4號地下","男女","酒店","C類餐廳","164","base","港式/海鮮/蒸氣火鍋/蟹店","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.329877","114.193011","富豪坊 Regal Terrace","KOWLOON TONG SCHOOL (PRIMARY SECTION)","九龍城區","/","九龍城沙浦道30-38號富豪東方酒店2樓","男女","酒店","B類餐廳","165","base","粵菜/(廣東)/海鮮/山珍海味/點心/無肉餐單/酒樓/酒店餐廳/海鮮酒家","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.3299174","114.1930425","華岸酒吧餐廳 The China Coast Pub + Restaurant","KOWLOON TONG SCHOOL (PRIMARY SECTION)","九龍城區","/","九龍城沙浦道30-38號富豪東方酒店大堂","男女","酒店","B類餐廳","166","base","西式/無肉餐單/酒吧/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.3238199","114.2059295","Café 15","KOWLOON TONG SCHOOL (PRIMARY SECTION)","觀塘區","/","九龍灣宏光道15號君立酒店地下","男女","酒店","B類餐廳","167","base","西式/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.3230383484516","114.190612435341","8度餐廳 Café 8 Degrees","KOWLOON TONG SCHOOL (PRIMARY SECTION)","九龍城區","/","土瓜灣九龍城道199號8度海逸酒店地下","男女","酒店","C類餐廳","168","base","多國菜/自助餐/清真認證食品/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.3209728350539","114.162170477927","協奏坊西餐廳 Sonata Western Restaurant","KOWLOON TONG SCHOOL (PRIMARY SECTION)","旺角區","/","大角咀大角咀道86號九龍珀麗酒店2樓","男女","酒店","C類餐廳","169","base","多國菜/自助餐/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.3029016","114.1736144","基地 Base Bar & Restaurant","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀山林道29-31號廣利樓地下A號舖","男女","酒店","D類餐廳","170","base","西式/多國菜/酒吧","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.3021759","114.1748541","蟹仙海鮮私房．蒸氣石碢 (環海大廈) Crab Fairy (Universal Mansion)","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀天文台圍2號環海大廈2期地舖","男女","酒店","C類餐廳","171","base","粵菜/(廣東)/港式/海鮮/蒸氣火鍋/海鮮酒家/蟹店","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.3005420092589","114.179647564888","The Market","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀科學館道17號唯港薈2樓","男女","酒店","D類餐廳","172","base","多國菜/海鮮/自助餐/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.2953603402635","114.172630906105","Morton's of Chicago","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀彌敦道20號香港喜來登酒店4樓","男女","酒店","B類餐廳","173","base","美國菜/扒房/酒店餐廳/無翅餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.2978137122376","114.168755258572","Three on Canton","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀廣東道13號海港城港威酒店3樓","男女","酒店","C類餐廳","174","base","多國菜/自助餐/酒店餐廳/咪嘥嘢食店/無翅餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.3005082596068","114.179502725601","GREEN","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀科學館道17號唯港薈地下","男女","酒店","C類餐廳","175","base","西式/咖啡店/酒吧/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.3017741","114.1764025","Uptop Bistro and Bar","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀漆咸道南117號珀薈酒店19樓","男女","酒店","B類餐廳","176","base","西式/酒/Fine/Dining/西式糕點//酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.2976906261048","114.173770844936","Cafe, Hyatt Regency Tsim Sha Tsui","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀河內道18號香港尖沙咀凱悅酒店大堂樓層","男女","酒店","D類餐廳","177","base","多國菜/自助餐/酒店餐廳/無翅餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.298705615987","114.177657365799","雅苑座 The Greenery","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀麼地道69號帝苑酒店3樓","男女","酒店","D類餐廳","178","base","多國菜/自助餐/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.2951121712175","114.171826243401","半島酒店大堂茶座 The Lobby","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀梳士巴利道22號香港半島酒店大堂","男女","酒店","C類餐廳","179","base","西式/麵包店/咖啡店/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.2970776579837","114.176884889603","Café Kool","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀麼地道64號九龍香格里拉大酒店閣樓","男女","酒店","D類餐廳","180","base","多國菜/自助餐/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.3049655","114.1615932","Cafe 103","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀柯士甸道西1號環球貿易廣場(ICC)香港麗思卡爾頓酒店103樓","男女","酒店","B類餐廳","181","base","西式/自助餐/咖啡店/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.2949636521897","114.17570516008","The Butterfly Room","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀梳士巴利道18號香港瑰麗酒店2樓","男女","酒店","C類餐廳","182","base","西式/雪糕/乳酪/西式糕點//酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.3001879160496","114.167609810829","柏景餐廳 Café on the PARK","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀廣東道33號皇家太平洋酒店園景翼2樓","男女","酒店","D類餐廳","183","base","西式/自助餐/酒店餐廳/咪嘥嘢食店/無翅餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.2976856628109","114.173803031445","希戈餐廳 Hugo's","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀河內道18號香港尖沙咀凱悅酒店大堂","男女","酒店","D類餐廳","184","base","法國菜/Fine/Dining/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.296392","114.169746","The Food Gallery","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀北京道8號香港朗廷酒店大堂","男女","酒店","C類餐廳","185","base","西式/自助餐/酒店餐廳/無翅餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.296392","114.169746","唐閣 T'ang Court","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀北京道8號香港朗廷酒店1樓及2樓","男女","酒店","未有相關資料","186","base","粵菜/(廣東)/海鮮/點心/中菜館/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.3033511479334","114.160265922546","天龍軒 Tin Lung Heen","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀柯士甸道西1號環球貿易廣場(ICC)香港麗思卡爾頓酒店102樓","男女","酒店","C類餐廳","187","base","粵菜/(廣東)/點心/中菜館/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.3004758332936","114.179620742798","天外天 Above & Beyond","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀科學館道17號唯港薈28樓","男女","酒店","B類餐廳","188","base","粵菜/(廣東)/點心/中菜館/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.300068","114.172473","Yamm","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀彌敦道118-130號Mira Place, The Mira Hong Kong 地下大堂","男女","酒店","B類餐廳","189","base","多國菜/自助餐/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.2997876019713","114.175474047661","Park café","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀漆咸道南61-65號香港百樂酒店4樓","男女","酒店","C類餐廳","190","base","西式/自助餐/咖啡店/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.2965887705506","114.169908463955","Bostonian Seafood & Grill","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀北京道8號香港朗廷酒店低層大堂","男女","酒店","C類餐廳","191","base","多國菜/海鮮/酒店餐廳/蠔吧/無翅餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.2950249","114.1668799","Cucina","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀廣東道3號海港城馬哥孛羅香港酒店6樓","男女","酒店","D類餐廳","192","base","意大利菜/酒店餐廳/無翅餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.2954546443854","114.171702861786","嘉麟樓 Spring Moon","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀梳士巴利道22號香港半島酒店1樓","男女","酒店","C類餐廳","193","base","粵菜/(廣東)/海鮮/點心/中菜館/酒樓/酒店餐廳/少鹽少糖食店","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.3015669047378","114.174446761608","山景閣 Hillview Cafe","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀天文台道13-17號仕德福山景酒店大堂","男女","酒店","B類餐廳","194","base","西式/自助餐/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.2970677313524","114.176884889603","香宮 Shang Palace","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀麼地道64號九龍香格里拉大酒店地庫1層","男女","酒店","D類餐廳","195","base","粵菜/(廣東)/海鮮/點心/酒樓/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.303381","114.1602314","Café 100 by The Ritz-Carlton","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀柯士甸道西1號環球貿易廣場(ICC)100樓天際100香港觀景台","男女","酒店","B類餐廳","196","base","西式/雪糕/乳酪/果汁/西式糕點//咖啡店/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.2991920143929","114.179320335388","海景咖啡廊 Café on M","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀麼地道70號海景嘉福酒店M層","男女","酒店","B類餐廳","197","base","西式/多國菜/自助餐/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.2954596077585","114.17169213295","露台餐廳 The Verandah","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀梳士巴利道22號香港半島酒店1樓","男女","酒店","C類餐廳","198","base","西式/自助餐/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.2949611704944","114.175713206707","Holt’s Café","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀梳士巴利道18號香港瑰麗酒店2樓","男女","酒店","C類餐廳","199","base","多國菜/燒臘/點心/沙律/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.3039864223453","114.160308837891","Tosca di Angelo","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀柯士甸道西1號環球貿易廣場(ICC)香港麗思卡爾頓酒店102樓","男女","酒店","C類餐廳","200","base","意大利菜/酒/Fine/Dining/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.2987205057593","114.177652001381","Sabatini 意大利餐廳 Sabatini Ristorante Italiano","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀麼地道69號帝苑酒店3樓","男女","酒店","D類餐廳","201","base","意大利菜/自助餐/Fine/Dining/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.2958790121465","114.171898663044","倚窗閣 The Window Cafe","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀彌敦道19-21號九龍酒店2樓","男女","酒店","B類餐廳","202","base","西式/自助餐/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.3047383","114.1604322","KITCHEN","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀柯士甸道西1號港鐵九龍站香港W酒店6樓","男女","酒店","C類餐廳","203","base","多國菜/自助餐/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
"22.2987205057593","114.177673459053","帝苑餅店 Fine Foods","KOWLOON TONG SCHOOL (PRIMARY SECTION)","油尖區","/","尖沙咀麼地道69號帝苑酒店大堂","男女","酒店","B類餐廳","204","base","西式/麵包店/甜品/糖水/酒店餐廳","","","11月24日 - 11月29日","往年慣例","","12月18日 - 12月20日","往年慣例","https://www.hk01.com/issue/828","https://www.hk01.com/issue/828","","","","九龍"
